Source,J2000 Name,Date,MJD,Fit Coeff.,Log Fit,Defect,Frequency [GHz],Flux Density [Jy],Flux Density Error [Jy],Spectral Index,Closure Phase
0426-380,0428-3756,2014-Oct-13,56943.0,"-1.464E-01,5.632E-01,-3.386E-02",Y,0%,9.0,2.292,0.009,0.499,0.2° ± 0.3°
0426-380,0428-3756,2014-Sep-13,56913.0,"-2.858E-01,8.978E-01,-2.154E-01",Y,0%,5.5,1.823,0.01,0.579,0.7° ± 0.8°
0426-380,0428-3756,2014-Sep-13,56913.0,"-2.858E-01,8.978E-01,-2.154E-01",Y,0%,9.0,2.37,0.01,0.487,0.2° ± 0.5°
0426-380,0428-3756,2014-Mar-30,56746.0,"5.469E-02,-3.243E-02,3.091E-01",Y,0.1%,9.0,2.019,0.007,0.557,0° ± 0.1°
0426-380,0428-3756,2014-Mar-30,56746.0,"5.469E-02,-3.243E-02,3.091E-01",Y,0.1%,5.5,1.585,0.007,0.425,0° ± 0.2°
0426-380,0428-3756,2014-Mar-28,56744.0,"1.946E-01,-4.499E-01,6.163E-01",Y,0.1%,9.0,2.121,0.019,0.726,0° ± 0.2°
0426-380,0428-3756,2014-Mar-28,56744.0,"1.946E-01,-4.499E-01,6.163E-01",Y,0.1%,5.5,1.582,0.019,0.463,0° ± 0.1°
0426-380,0428-3756,2014-Mar-26,56742.0,"-2.368E-01,7.861E-01,-3.552E-01",Y,0.5%,5.5,1.414,0.016,0.26,-0.2° ± 0.3°
0426-380,0428-3756,2014-Mar-26,56742.0,"-2.368E-01,7.861E-01,-3.552E-01",Y,0.5%,9.0,1.548,0.016,0.108,-0.1° ± 0.3°
0426-380,0428-3756,2013-Nov-29,56625.0,"1.700E-01,-1.033E-01,2.211E-01",Y,0.1%,9.0,1.874,0.006,0.319,-0.1° ± 0.1°
0426-380,0428-3756,2013-Nov-29,56625.0,"1.700E-01,-1.033E-01,2.211E-01",Y,0.1%,5.5,1.64,0.006,0.224,0° ± 0.1°
0426-380,0428-3756,2013-Nov-10,56606.0,"1.161E-01,4.252E-02,1.779E-01",Y,0%,5.5,1.758,0.009,0.306,0.6° ± 0.7°
0426-380,0428-3756,2013-Nov-10,56606.0,"1.161E-01,4.252E-02,1.779E-01",Y,0%,9.0,2.083,0.009,0.382,0.4° ± 0.4°
0426-380,0428-3756,2013-Sep-08,56543.0,"-2.699E-02,3.216E-01,1.792E-02",Y,0.1%,9.0,1.978,0.006,0.356,0.2° ± 0.3°
0426-380,0428-3756,2013-Sep-08,56543.0,"-2.699E-02,3.216E-01,1.792E-02",Y,0.1%,5.5,1.663,0.006,0.348,0.5° ± 0.6°
0426-380,0428-3756,2013-May-10,56422.0,"1.732E-01,-3.852E-01,5.168E-01",Y,0%,5.5,1.484,0.026,0.38,0.7° ± 0.8°
0426-380,0428-3756,2013-May-10,56422.0,"1.732E-01,-3.852E-01,5.168E-01",Y,0%,9.0,1.889,0.026,0.601,0.3° ± 0.4°
0426-380,0428-3756,2013-Apr-16,56398.0,"9.491E-02,1.935E-02,2.519E-01",Y,0%,5.5,1.767,0.021,0.392,0.1° ± 0.3°
0426-380,0428-3756,2013-Apr-16,56398.0,"9.491E-02,1.935E-02,2.519E-01",Y,0%,9.0,2.202,0.021,0.5,0.3° ± 0.6°
0426-380,0428-3756,2012-Dec-30,56291.0,"1.042E-01,1.107E-01,1.822E-02",Y,0.1%,5.5,1.571,0.004,0.138,-0.4° ± 0.5°
0426-380,0428-3756,2012-Dec-30,56291.0,"1.042E-01,1.107E-01,1.822E-02",Y,0.1%,9.0,1.684,0.004,0.145,-0.4° ± 0.5°
0426-380,0428-3756,2012-Aug-26,56165.0,"-2.579E-01,7.989E-01,-4.316E-01",Y,0.2%,5.5,1.25,0.014,0.16,1° ± 1.2°
0426-380,0428-3756,2012-Aug-26,56165.0,"-2.579E-01,7.989E-01,-4.316E-01",Y,0.2%,9.0,1.293,0.014,-0.025,0.5° ± 0.6°
0426-380,0428-3756,2012-Jul-20,56128.0,"-5.902E-01,1.437E+00,-6.563E-01",Y,0.2%,5.5,1.3,0.011,0.465,0° ± 0.2°
0426-380,0428-3756,2012-Jul-20,56128.0,"-5.902E-01,1.437E+00,-6.563E-01",Y,0.2%,9.0,1.526,0.011,0.184,0° ± 0.2°
0426-380,0428-3756,2012-Jul-12,56120.0,"-5.453E-01,1.221E+00,-5.387E-01",Y,1.8%,5.5,1.157,0.012,0.423,-0.1° ± 0.4°
0426-380,0428-3756,2012-Jul-12,56120.0,"-5.453E-01,1.221E+00,-5.387E-01",Y,1.8%,9.0,1.347,0.012,0.193,0° ± 0.7°
0426-380,0428-3756,2012-Jun-15,56093.0,"-4.205E-01,9.646E-01,-3.724E-01",Y,0.5%,5.5,1.229,0.009,0.413,0.8° ± 1°
0426-380,0428-3756,2012-Jun-15,56093.0,"-4.205E-01,9.646E-01,-3.724E-01",Y,0.5%,9.0,1.448,0.009,0.254,0.4° ± 0.7°
0426-380,0428-3756,2012-May-28,56075.0,"-4.063E-01,9.425E-01,-3.627E-01",Y,0.2%,9.0,1.455,0.009,0.25,0.4° ± 0.7°
0426-380,0428-3756,2012-May-28,56075.0,"-4.063E-01,9.425E-01,-3.627E-01",Y,0.2%,5.5,1.238,0.009,0.405,0.7° ± 0.9°
0426-380,0428-3756,2012-May-10,56057.0,"2.665E-01,2.049E-01,-9.002E-03",N,0.2%,5.5,1.121,0.008,0.519,0° ± 0.2°
0426-380,0428-3756,2012-May-10,56057.0,"2.665E-01,2.049E-01,-9.002E-03",N,0.2%,9.0,1.381,0.008,0.279,0° ± 0.2°
0426-380,0428-3756,2012-Mar-31,56017.0,"-4.291E-01,8.144E-01,-2.064E-01",Y,0.2%,5.5,1.15,0.011,0.509,0° ± 0.3°
0426-380,0428-3756,2012-Mar-31,56017.0,"-4.291E-01,8.144E-01,-2.064E-01",Y,0.2%,9.0,1.446,0.011,0.42,0° ± 0.2°
0426-380,0428-3756,2012-Mar-16,56002.0,"-5.678E-01,9.740E-01,-2.359E-01",Y,0.3%,5.5,1.057,0.008,0.625,0° ± 0.2°
0426-380,0428-3756,2012-Mar-16,56002.0,"-5.678E-01,9.740E-01,-2.359E-01",Y,0.3%,9.0,1.402,0.008,0.524,0° ± 0.2°
0426-380,0428-3756,2012-Mar-11,55997.0,"-4.269E-01,8.105E-01,-2.052E-01",Y,0.2%,5.5,1.15,0.008,0.507,0.1° ± 0.2°
0426-380,0428-3756,2012-Mar-11,55997.0,"-4.269E-01,8.105E-01,-2.052E-01",Y,0.2%,9.0,1.444,0.008,0.419,0.1° ± 0.2°
0426-380,0428-3756,2012-Feb-27,55984.0,"-3.737E-01,5.552E-01,-6.817E-02",Y,0.4%,5.5,1.0,0.007,0.454,-0.1° ± 0.2°
0426-380,0428-3756,2012-Feb-27,55984.0,"-3.737E-01,5.552E-01,-6.817E-02",Y,0.4%,9.0,1.242,0.007,0.425,0° ± 0.2°
0426-380,0428-3756,2012-Feb-13,55970.0,"-2.551E-01,3.595E-01",Y,0.4%,5.5,1.026,0.009,0.359,1.2° ± 1.4°
0426-380,0428-3756,2012-Feb-13,55970.0,"-2.551E-01,3.595E-01",Y,0.4%,9.0,1.224,0.009,0.359,0.6° ± 0.7°
0426-380,0428-3756,2011-Sep-13,55817.0,"1.325E-01,-4.900E-01,3.204E-01",Y,0.6%,5.5,0.882,0.008,-0.016,1° ± 1.1°
0426-380,0428-3756,2011-Sep-13,55817.0,"1.325E-01,-4.900E-01,3.204E-01",Y,0.6%,9.0,0.905,0.008,0.121,0.3° ± 1°
0426-380,0428-3756,2011-Aug-29,55802.0,"1.686E-01,-3.864E-01,1.659E-01",Y,0.6%,5.5,0.941,0.014,-0.141,0.6° ± 0.9°
0426-380,0428-3756,2011-Aug-29,55802.0,"1.686E-01,-3.864E-01,1.659E-01",Y,0.6%,9.0,0.893,0.014,-0.07,1° ± 1.1°
0426-380,0428-3756,2011-May-21,55702.0,"-3.696E-01,1.207E+00,-7.190E-01",Y,0.5%,5.5,1.349,0.018,0.142,0° ± 0.3°
0426-380,0428-3756,2011-May-21,55702.0,"-3.696E-01,1.207E+00,-7.190E-01",Y,0.5%,9.0,1.341,0.018,-0.165,0° ± 0.4°
0426-380,0428-3756,2011-May-17,55698.0,"3.586E-02,2.892E-01,-2.114E-01",Y,0.4%,5.5,1.362,0.014,-0.024,0.1° ± 0.2°
0426-380,0428-3756,2011-May-17,55698.0,"3.586E-02,2.892E-01,-2.114E-01",Y,0.4%,9.0,1.316,0.014,-0.114,0.4° ± 0.5°
0426-380,0428-3756,2009-Jan-31,54862.0,"1.183E-02,3.597E-01",Y,0%,4.8,1.807,0.01,0.36,0.3° ± 0.6°
0426-380,0428-3756,2009-Jan-31,54862.0,"1.183E-02,3.597E-01",Y,0%,8.64,2.232,0.01,0.36,0.2° ± 0.4°
0426-380,0428-3756,2007-Feb-19,54150.0,"2.736E-01,-1.242E+00,9.811E-01",Y,0.1%,8.64,0.935,0.003,0.596,0.3° ± 1°
0426-380,0428-3756,2007-Feb-19,54150.0,"2.736E-01,-1.242E+00,9.811E-01",Y,0.1%,4.8,0.764,0.003,0.095,0.6° ± 1.5°
0426-380,0428-3756,2004-Nov-09,53318.0,"2.016E-01,2.533E-02",Y,0%,4.8,1.655,0.006,0.025,0.1° ± 0.6°
0426-380,0428-3756,2004-Nov-09,53318.0,"2.016E-01,2.533E-02",Y,0%,8.64,1.68,0.006,0.025,0.2° ± 0.6°
0426-380,0428-3756,2001-Nov-05,52218.0,"-1.248E-01,8.574E-02",Y,0%,4.8,0.858,0.002,0.086,0° ± 0.8°
0426-380,0428-3756,2001-Nov-05,52218.0,"-1.248E-01,8.574E-02",Y,0%,8.64,0.903,0.002,0.086,-0.1° ± 1°
0426-380,0428-3756,1994-Feb-02,49385.0,"1.044E-01,-6.505E-02",Y,0.1%,8.256,1.109,0.005,-0.065,-0.1° ± 1.4°
0426-380,0428-3756,1994-Feb-02,49385.0,"1.044E-01,-6.505E-02",Y,0.1%,8.896,1.103,0.005,-0.065,0° ± 1.4°
0426-380,0428-3756,2011-Feb-21,55613.0,"-2.433E-02,4.687E-04,7.716E-01",Y,0.3%,2.1,1.137,0.013,0.498,1.2° ± 1.4°
0426-380,0428-3756,2009-Feb-06,54868.0,"-1.553E-01,6.814E-01",Y,0.2%,1.384,0.873,0.07,0.681,0.2° ± 5.9°
0426-380,0428-3756,2009-Feb-06,54868.0,"-1.553E-01,6.814E-01",Y,0.2%,2.368,1.258,0.07,0.681,0.6° ± 2.7°
0426-380,0428-3756,2009-Jan-21,54852.0,"3.243E-01,-6.027E+00,3.314E+01,-5.060E+01",Y,5.5%,1.384,0.981,0.015,0.304,2.6° ± 4.4°
0426-380,0428-3756,2009-Jan-21,54852.0,"3.243E-01,-6.027E+00,3.314E+01,-5.060E+01",Y,5.5%,2.368,1.142,0.015,-2.49,3.7° ± 31.7°
0426-380,0428-3756,2006-Oct-24,54032.0,"-2.044E-01,6.329E-01,-1.311E+00",Y,0.4%,1.384,0.722,0.006,0.263,5.7° ± 6.7°
0426-380,0428-3756,2006-Oct-24,54032.0,"-2.044E-01,6.329E-01,-1.311E+00",Y,0.4%,2.368,0.706,0.006,-0.349,1.2° ± 4.2°
0426-380,0428-3756,2001-Nov-05,52218.0,"-7.239E-02,-5.583E-01,2.224E+00,-2.470E+00",Y,0.1%,1.384,0.769,0.003,-0.078,-1.3° ± 3°
0426-380,0428-3756,2001-Nov-05,52218.0,"-7.239E-02,-5.583E-01,2.224E+00,-2.470E+00",Y,0.1%,2.496,0.798,0.003,0.039,0.4° ± 2.3°
0347-121,0349-1159,2022-Aug-09,59800.0,"-1.038E+01,5.371E+00",Y,61396.4%,38.0,0.013,0.02,5.371,-1.6° ± 104.1°
0347-121,0349-1159,2022-Aug-09,59800.0,"-1.038E+01,5.371E+00",Y,61396.4%,40.0,0.017,0.02,5.371,-3.7° ± 105°
0347-121,0349-1159,2022-Jun-25,59755.0,"9.762E-01,-1.739E+00",Y,16576.3%,38.0,0.017,0.02,-1.739,3.2° ± 108.2°
0347-121,0349-1159,2022-Jun-25,59755.0,"9.762E-01,-1.739E+00",Y,16576.3%,40.0,0.015,0.02,-1.739,5.8° ± 103°
0347-121,0349-1159,2018-Jun-10,58279.0,"-6.402E+00,2.776E+00",Y,5257.2%,38.0,0.01,0.01,2.776,4.6° ± 106.3°
0347-121,0349-1159,2018-Jun-10,58279.0,"-6.402E+00,2.776E+00",Y,5257.2%,40.0,0.011,0.01,2.776,1.9° ± 104.6°
0347-121,0349-1159,2016-Jul-25,57594.0,"-1.074E+01,5.516E+00",Y,14175.2%,38.0,0.009,0.011,5.516,-2.8° ± 106.3°
0347-121,0349-1159,2016-Jul-25,57594.0,"-1.074E+01,5.516E+00",Y,14175.2%,40.0,0.013,0.011,5.516,3.5° ± 100.7°
0347-121,0349-1159,2016-Feb-18,57436.0,"-6.330E-01,-8.461E-01",Y,10760.9%,38.0,0.011,0.01,-0.846,0.8° ± 103.9°
0347-121,0349-1159,2016-Feb-18,57436.0,"-6.330E-01,-8.461E-01",Y,10760.9%,40.0,0.01,0.01,-0.846,-6.5° ± 109.5°
0347-121,0349-1159,2015-Aug-12,57246.0,"-3.452E+00,9.713E-01",Y,16561.9%,38.0,0.012,0.013,0.971,2.8° ± 108.3°
0347-121,0349-1159,2015-Aug-12,57246.0,"-3.452E+00,9.713E-01",Y,16561.9%,40.0,0.013,0.013,0.971,-3.1° ± 106.6°
0347-121,0349-1159,2015-May-03,57145.0,"-2.918E+00,6.511E-01",Y,-32397%,38.0,0.013,0.014,0.651,-3.6° ± 102.1°
0347-121,0349-1159,2015-May-03,57145.0,"-2.918E+00,6.511E-01",Y,-32397%,40.0,0.013,0.014,0.651,-6.5° ± 110.7°
0347-121,0349-1159,2015-Mar-21,57102.0,"-7.997E+00,4.026E+00",Y,-85334.5%,38.0,0.023,0.026,4.026,3.1° ± 101.1°
0347-121,0349-1159,2015-Mar-21,57102.0,"-7.997E+00,4.026E+00",Y,-85334.5%,40.0,0.028,0.026,4.026,13.7° ± 106.5°
0347-121,0349-1159,2013-May-10,56422.0,"4.970E-02,-1.243E-03",N,33464.4%,38.0,0.002,0.027,-19.154,3.4° ± 99.3°
0347-121,0349-1159,2013-May-10,56422.0,"4.970E-02,-1.243E-03",N,33464.4%,40.0,0.0,0.027,2486,1.4° ± 110°
0347-121,0349-1159,2023-Jan-03,59947.0,"-7.178E+00,4.144E+00",Y,3761.7%,16.7,0.008,0.02,4.144,-0.2° ± 108.5°
0347-121,0349-1159,2023-Jan-03,59947.0,"-7.178E+00,4.144E+00",Y,3761.7%,21.2,0.021,0.02,4.144,-4.2° ± 105.7°
0347-121,0349-1159,2022-Dec-09,59922.0,"-5.313E+00,2.578E+00",Y,2894.2%,16.7,0.007,0.011,2.578,-4.4° ± 99.4°
0347-121,0349-1159,2022-Dec-09,59922.0,"-5.313E+00,2.578E+00",Y,2894.2%,21.2,0.013,0.011,2.578,-2.3° ± 102.9°
0347-121,0349-1159,2022-Oct-28,59880.0,"-1.566E+00,-1.987E-01",Y,12977.3%,16.7,0.016,0.018,-0.199,11.2° ± 97.5°
0347-121,0349-1159,2022-Oct-28,59880.0,"-1.566E+00,-1.987E-01",Y,12977.3%,21.2,0.015,0.018,-0.199,-1.9° ± 101.9°
0347-121,0349-1159,2022-Sep-18,59840.0,"-6.967E+00,3.981E+00",Y,6499.5%,16.7,0.008,0.021,3.981,10.2° ± 99.5°
0347-121,0349-1159,2022-Sep-18,59840.0,"-6.967E+00,3.981E+00",Y,6499.5%,21.2,0.021,0.021,3.981,-3.7° ± 101.9°
0347-121,0349-1159,2022-Aug-27,59818.0,"-6.589E+00,3.643E+00",Y,3611.7%,16.7,0.007,0.018,3.643,-1.4° ± 103.7°
0347-121,0349-1159,2022-Aug-27,59818.0,"-6.589E+00,3.643E+00",Y,3611.7%,21.2,0.017,0.018,3.643,-4.7° ± 105.6°
0347-121,0349-1159,2022-Aug-09,59800.0,"-3.019E+00,6.769E-01",Y,1858%,16.7,0.006,0.006,0.677,-0.5° ± 98.5°
0347-121,0349-1159,2022-Aug-09,59800.0,"-3.019E+00,6.769E-01",Y,1858%,21.2,0.008,0.006,0.677,-1.2° ± 100.3°
0347-121,0349-1159,2022-Jun-25,59755.0,"-2.124E+00,1.137E-02",Y,1405.5%,16.7,0.008,0.006,0.011,2.3° ± 105.1°
0347-121,0349-1159,2022-Jun-25,59755.0,"-2.124E+00,1.137E-02",Y,1405.5%,21.2,0.008,0.006,0.011,-9.3° ± 103.4°
0347-121,0349-1159,2022-May-13,59712.0,"-7.447E+00,4.361E+00",Y,4424%,16.7,0.008,0.03,4.361,-5.5° ± 102.6°
0347-121,0349-1159,2022-May-13,59712.0,"-7.447E+00,4.361E+00",Y,4424%,21.2,0.022,0.03,4.361,6.7° ± 103.9°
0347-121,0349-1159,2021-Jan-30,59244.0,"-5.816E+00,3.110E+00",Y,3211.3%,21.2,0.02,0.023,3.11,13.4° ± 105.6°
0347-121,0349-1159,2021-Jan-30,59244.0,"-5.816E+00,3.110E+00",Y,3211.3%,16.7,0.01,0.023,3.11,7.4° ± 98.8°
0347-121,0349-1159,2019-May-09,58612.0,"-1.647E+00,-3.903E-01",Y,1573.2%,17.0,0.007,0.005,-0.39,3.5° ± 102°
0347-121,0349-1159,2019-May-09,58612.0,"-1.647E+00,-3.903E-01",Y,1573.2%,19.0,0.007,0.005,-0.39,-0.4° ± 104.5°
0347-121,0349-1159,2018-Dec-10,58462.0,"-5.527E+00,2.750E+00",Y,5274.8%,17.0,0.007,0.008,2.75,-18.8° ± 107.4°
0347-121,0349-1159,2018-Dec-10,58462.0,"-5.527E+00,2.750E+00",Y,5274.8%,19.0,0.01,0.008,2.75,-4.2° ± 99°
0347-121,0349-1159,2018-Sep-30,58391.0,"-3.733E+00,1.244E+00",Y,2425.1%,17.0,0.006,0.005,1.244,0.7° ± 100.7°
0347-121,0349-1159,2018-Sep-30,58391.0,"-3.733E+00,1.244E+00",Y,2425.1%,19.0,0.007,0.005,1.244,2.6° ± 85.9°
0347-121,0349-1159,2018-Mar-06,58183.0,"-4.860E+00,2.117E+00",Y,11855%,17.0,0.006,0.006,2.117,-2.9° ± 108.8°
0347-121,0349-1159,2018-Mar-06,58183.0,"-4.860E+00,2.117E+00",Y,11855%,19.0,0.007,0.006,2.117,-2.3° ± 99.3°
0347-121,0349-1159,2016-Apr-07,57485.0,"-4.947E+00,2.298E+00",Y,4034.9%,17.0,0.008,0.007,2.298,-7.9° ± 97.5°
0347-121,0349-1159,2016-Apr-07,57485.0,"-4.947E+00,2.298E+00",Y,4034.9%,19.0,0.01,0.007,2.298,20.9° ± 109.6°
0347-121,0349-1159,2016-Mar-07,57454.0,"-4.732E+00,2.085E+00",Y,3090.8%,17.0,0.007,0.007,2.085,-0.2° ± 104.7°
0347-121,0349-1159,2016-Mar-07,57454.0,"-4.732E+00,2.085E+00",Y,3090.8%,19.0,0.009,0.007,2.085,-15.8° ± 106.4°
0347-121,0349-1159,2015-Nov-23,57349.0,"-1.659E+00,-4.557E-01",Y,1508%,17.0,0.006,0.005,-0.456,-6.3° ± 102.9°
0347-121,0349-1159,2015-Nov-23,57349.0,"-1.659E+00,-4.557E-01",Y,1508%,19.0,0.006,0.005,-0.456,-5.6° ± 103.3°
0347-121,0349-1159,2015-May-03,57145.0,"-3.490E+00,1.204E+00",Y,5715.1%,17.0,0.01,0.011,1.204,7.3° ± 98.8°
0347-121,0349-1159,2015-May-03,57145.0,"-3.490E+00,1.204E+00",Y,5715.1%,19.0,0.011,0.011,1.204,9.9° ± 101.4°
0347-121,0349-1159,2014-Mar-26,56742.0,"7.298E-03,-2.310E-04",N,29412.4%,17.0,0.003,0.098,-1.165,-0.6° ± 103.7°
0347-121,0349-1159,2014-Mar-26,56742.0,"7.298E-03,-2.310E-04",N,29412.4%,19.0,0.003,0.098,-1.509,-10.4° ± 107.1°
0347-121,0349-1159,2013-May-10,56422.0,"-1.670E-04,2.682E-04",N,4234.2%,17.0,0.004,0.016,1.038,-0.5° ± 103°
0347-121,0349-1159,2013-May-10,56422.0,"-1.670E-04,2.682E-04",N,4234.2%,19.0,0.005,0.016,1.034,-4.3° ± 99.5°
0347-121,0349-1159,2013-Apr-16,56398.0,"2.549E-02,-1.227E-03",N,459.6%,17.0,0.005,0.001,-4.504,0° ± 84.4°
0347-121,0349-1159,2013-Apr-16,56398.0,"2.549E-02,-1.227E-03",N,459.6%,19.0,0.002,0.001,-10.709,-5.7° ± 93.4°
0347-121,0349-1159,2023-Jan-03,59947.0,"1.018E-01,-3.748E+00,1.582E+00",Y,412.6%,9.0,0.009,0.004,-0.729,-0.4° ± 94.6°
0347-121,0349-1159,2023-Jan-03,59947.0,"1.018E-01,-3.748E+00,1.582E+00",Y,412.6%,5.5,0.016,0.004,-1.405,-4.9° ± 82°
0347-121,0349-1159,2022-Dec-09,59922.0,"-2.991E+00,1.902E+00,-9.209E-01",Y,589.6%,5.5,0.008,0.004,0.538,-0.4° ± 97.5°
0347-121,0349-1159,2022-Dec-09,59922.0,"-2.991E+00,1.902E+00,-9.209E-01",Y,589.6%,9.0,0.01,0.004,0.144,-2.6° ± 99.8°
0347-121,0349-1159,2022-Sep-18,59840.0,"-6.137E-01,-3.427E+00,1.990E+00",Y,572.4%,5.5,0.009,0.004,-0.48,2.8° ± 101.1°
0347-121,0349-1159,2022-Sep-18,59840.0,"-6.137E-01,-3.427E+00,1.990E+00",Y,572.4%,9.0,0.008,0.004,0.371,-0.6° ± 98.4°
0347-121,0349-1159,2022-Aug-27,59818.0,"-2.379E+00,1.041E+00,-7.502E-01",Y,853%,5.5,0.01,0.005,-0.07,-9.8° ± 99.9°
0347-121,0349-1159,2022-Aug-27,59818.0,"-2.379E+00,1.041E+00,-7.502E-01",Y,853%,9.0,0.009,0.005,-0.391,10.2° ± 100.3°
0347-121,0349-1159,2022-Aug-09,59800.0,"-4.060E+00,5.141E+00,-3.243E+00",Y,1359.8%,5.5,0.009,0.012,0.339,-14.6° ± 103.8°
0347-121,0349-1159,2022-Aug-09,59800.0,"-4.060E+00,5.141E+00,-3.243E+00",Y,1359.8%,9.0,0.008,0.012,-1.048,-16.2° ± 101.8°
0347-121,0349-1159,2022-Jun-25,59755.0,"-3.264E+00,3.475E+00,-2.234E+00",Y,481.3%,5.5,0.012,0.003,0.167,0.6° ± 96.7°
0347-121,0349-1159,2022-Jun-25,59755.0,"-3.264E+00,3.475E+00,-2.234E+00",Y,481.3%,9.0,0.01,0.003,-0.789,-7.5° ± 97.7°
0347-121,0349-1159,2022-May-28,59727.0,"-5.795E-01,-3.252E+00,1.773E+00",Y,578.3%,5.5,0.01,0.004,-0.627,3.3° ± 93.2°
0347-121,0349-1159,2022-May-28,59727.0,"-5.795E-01,-3.252E+00,1.773E+00",Y,578.3%,9.0,0.009,0.004,0.132,0.2° ± 99.3°
0347-121,0349-1159,2022-May-13,59712.0,"-2.242E+00,1.684E+00,-1.366E+00",Y,361.5%,5.5,0.018,0.006,-0.339,-5.7° ± 86.3°
0347-121,0349-1159,2022-May-13,59712.0,"-2.242E+00,1.684E+00,-1.366E+00",Y,361.5%,9.0,0.013,0.006,-0.923,10.4° ± 91.2°
0347-121,0349-1159,2022-Apr-02,59671.0,"-1.443E+00,-3.287E-01,-3.194E-01",Y,580%,9.0,0.009,0.005,-0.938,5° ± 96.4°
0347-121,0349-1159,2022-Apr-02,59671.0,"-1.443E+00,-3.287E-01,-3.194E-01",Y,580%,5.5,0.014,0.005,-0.802,2.5° ± 97.6°
0347-121,0349-1159,2022-Jan-15,59594.0,"-3.259E+00,3.823E+00,-2.645E+00",Y,455.9%,5.5,0.013,0.004,-0.094,-1.3° ± 86.9°
0347-121,0349-1159,2022-Jan-15,59594.0,"-3.259E+00,3.823E+00,-2.645E+00",Y,455.9%,9.0,0.01,0.004,-1.225,3.2° ± 97.7°
0347-121,0349-1159,2021-Oct-06,59493.0,"-2.801E+00,2.396E+00,-1.650E+00",Y,454.2%,5.5,0.012,0.004,-0.047,1.1° ± 97.1°
0347-121,0349-1159,2021-Oct-06,59493.0,"-2.801E+00,2.396E+00,-1.650E+00",Y,454.2%,9.0,0.01,0.004,-0.753,-0.2° ± 94.9°
0347-121,0349-1159,2021-Feb-07,59252.0,"-2.793E+00,1.706E+00,-8.159E-01",Y,578.2%,5.5,0.011,0.006,0.498,-3.2° ± 104.4°
0347-121,0349-1159,2021-Feb-07,59252.0,"-2.793E+00,1.706E+00,-8.159E-01",Y,578.2%,9.0,0.012,0.006,0.149,-7.1° ± 96.6°
0347-121,0349-1159,2021-Jan-30,59244.0,"-2.818E+00,2.592E+00,-1.671E+00",Y,353.1%,5.5,0.015,0.004,0.118,8.7° ± 84.2°
0347-121,0349-1159,2021-Jan-30,59244.0,"-2.818E+00,2.592E+00,-1.671E+00",Y,353.1%,9.0,0.014,0.004,-0.597,2.3° ± 88.6°
0347-121,0349-1159,2020-Dec-19,59202.0,"-2.154E+00,1.057E+00,-7.700E-01",Y,336.1%,5.5,0.016,0.004,-0.083,5.3° ± 84.9°
0347-121,0349-1159,2020-Dec-19,59202.0,"-2.154E+00,1.057E+00,-7.700E-01",Y,336.1%,9.0,0.014,0.004,-0.413,0.1° ± 84.8°
0347-121,0349-1159,2020-Jun-02,59002.0,"-2.255E+00,4.338E-01,-1.243E-01",Y,613.3%,5.5,0.01,0.004,0.25,-0.6° ± 104.3°
0347-121,0349-1159,2020-Jun-02,59002.0,"-2.255E+00,4.338E-01,-1.243E-01",Y,613.3%,9.0,0.011,0.004,0.197,2.4° ± 95.9°
0347-121,0349-1159,2020-Mar-26,58934.0,"-1.215E+00,-1.224E+00,5.529E-01",Y,416.5%,5.5,0.015,0.004,-0.405,2.4° ± 90.4°
0347-121,0349-1159,2020-Mar-26,58934.0,"-1.215E+00,-1.224E+00,5.529E-01",Y,416.5%,9.0,0.013,0.004,-0.169,2° ± 92.8°
0347-121,0349-1159,2020-Feb-21,58900.0,"-1.938E+00,-4.888E-01,4.162E-01",Y,566%,5.5,0.008,0.003,0.127,-0.6° ± 99.6°
0347-121,0349-1159,2020-Feb-21,58900.0,"-1.938E+00,-4.888E-01,4.162E-01",Y,566%,9.0,0.009,0.003,0.306,-3° ± 89.8°
0347-121,0349-1159,2020-Jan-31,58879.0,"9.721E-01,-7.961E+00,4.988E+00",Y,1136.2%,5.5,0.006,0.005,-0.575,-2° ± 99.7°
0347-121,0349-1159,2020-Jan-31,58879.0,"9.721E-01,-7.961E+00,4.988E+00",Y,1136.2%,9.0,0.008,0.005,1.559,-1.6° ± 105.6°
0347-121,0349-1159,2020-Jan-11,58859.0,"-3.254E+00,2.217E+00,-9.510E-01",Y,648.6%,5.5,0.007,0.003,0.809,6.7° ± 99.8°
0347-121,0349-1159,2020-Jan-11,58859.0,"-3.254E+00,2.217E+00,-9.510E-01",Y,648.6%,9.0,0.01,0.003,0.402,1.9° ± 94.7°
0347-121,0349-1159,2019-Dec-12,58829.0,"-1.032E+00,-1.795E+00,8.302E-01",Y,468.8%,5.5,0.012,0.003,-0.566,10° ± 95.1°
0347-121,0349-1159,2019-Dec-12,58829.0,"-1.032E+00,-1.795E+00,8.302E-01",Y,468.8%,9.0,0.01,0.003,-0.211,3.3° ± 92°
0347-121,0349-1159,2019-Nov-22,58809.0,"-9.665E-01,-2.327E+00,1.226E+00",Y,806.4%,5.5,0.01,0.006,-0.512,-6.1° ± 106°
0347-121,0349-1159,2019-Nov-22,58809.0,"-9.665E-01,-2.327E+00,1.226E+00",Y,806.4%,9.0,0.008,0.006,0.013,6.7° ± 105.6°
